Unnamed: 0,graph,order,freq,predict_total_time,predict_average_power,input_time,task_time,total_time,input_power,task_power,input_e,task_e,total_e
30,YOLOv3,LLNNNLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLBLNLLLLLLLLBLLLLLLLLLLLLLLLNLLLLLBBLL,"((4,), (1,), (0,), (0,), (0,), (3,), (0,), (4,), (1,), (1,), (2,), (1,), (4,), (2,), (3,), (3,), (3,), (2,), (2,), (1,), (4,), (1,), (3,), (1,), (0,), (1,), (1,), (2,), (2,), (3,), (1,), (3,), (1,), (1,), (2,), (4,), (2,), (2,), (0,), (0,), (0,), (5,), (3,), (1,), (1,), (0,), (3,), (2,), (2,), (0,), (4,), (2,), (1,), (1,), (1,), (2,), (2,), (2,), (4,), (3,), (2,), (1,), (1,), (1,), (2,), (0,), (1,), (1,), (1,), (1,), (1,), (1,), (1,), (2,), (2,))",8217.21119278521,3827.62910109128,302.277,8926.048400000001,9228.325400000002,3274.428904080703,3777.212980186373,989.7845458388026,33715.58587825181,34705.370424090615
31,YOLOv3,LLNNNBLLLBLLNLLLLLBNLLLBLBLLLLLLLLLLLBBLNLLLLLLBLBNLLBLLLLLGBLLLLNGLNBLBBBB,"((1,), (1,), (0,), (0,), (0,), (2,), (0,), (0,), (1,), (0,), (0,), (1,), (0,), (0,), (2,), (0,), (3,), (1,), (0,), (0,), (1,), (0,), (1,), (1,), (0,), (0,), (1,), (1,), (3,), (3,), (1,), (3,), (1,), (0,), (2,), (1,), (0,), (0,), (0,), (0,), (0,), (2,), (0,), (1,), (1,), (0,), (1,), (0,), (2,), (0,), (0,), (1,), (0,), (0,), (1,), (1,), (0,), (0,), (3,), (0, 7), (0,), (0,), (1,), (0,), (2,), (0,), (2, 7), (0,), (0,), (0,), (1,), (0,), (0,), (0,), (0,))",12599.7823221623,3565.65933477291,604.286,13675.1011,14279.3871,3126.163999179298,3573.2101996687006,1889.097138408061,48864.010732020666,50753.10787042873
32,YOLOv3,LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLNLLLLLLLLL,"((5,), (5,), (4,), (4,), (4,), (5,), (4,), (5,), (5,), (4,), (1,), (5,), (5,), (4,), (4,), (4,), (4,), (3,), (1,), (4,), (5,), (3,), (3,), (4,), (4,), (5,), (3,), (5,), (5,), (5,), (5,), (3,), (4,), (4,), (5,), (4,), (5,), (4,), (4,), (5,), (4,), (4,), (4,), (4,), (4,), (5,), (5,), (4,), (4,), (5,), (4,), (4,), (5,), (3,), (4,), (5,), (5,), (5,), (5,), (5,), (5,), (4,), (4,), (5,), (5,), (0,), (4,), (5,), (4,), (4,), (4,), (4,), (5,), (4,), (5,))",4615.14296398044,5039.33860930635,256.227,4548.625000000001,4804.852000000001,3414.433085389453,5088.62248077694,874.8699461700833,23146.235431624013,24021.10537779409
33,YOLOv3,LLNNNLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLBBLNLLLLLLLLBLLLLLLLLLLLLLLLNLLLLLLBLL,"((4,), (2,), (0,), (0,), (0,), (3,), (2,), (4,), (2,), (1,), (1,), (2,), (3,), (1,), (1,), (1,), (4,), (2,), (2,), (2,), (1,), (1,), (3,), (1,), (1,), (1,), (1,), (2,), (2,), (3,), (2,), (3,), (1,), (3,), (2,), (2,), (2,), (1,), (0,), (1,), (0,), (4,), (1,), (1,), (0,), (3,), (3,), (1,), (2,), (0,), (4,), (2,), (0,), (1,), (1,), (0,), (1,), (3,), (3,), (3,), (2,), (1,), (1,), (1,), (3,), (0,), (1,), (4,), (1,), (2,), (1,), (3,), (1,), (1,), (0,))",8097.20649917623,3840.13866384004,302.217,8868.0232,9170.2402,3264.959596801008,3775.087825168169,986.72629446641,33477.56641562886,34464.29271009527
34,YOLOv3,LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLNLLLLLLLLL,"((4,), (3,), (4,), (5,), (3,), (5,), (3,), (5,), (4,), (3,), (2,), (2,), (5,), (3,), (4,), (4,), (4,), (3,), (4,), (4,), (4,), (3,), (4,), (4,), (1,), (4,), (2,), (5,), (4,), (4,), (4,), (3,), (4,), (4,), (3,), (4,), (3,), (2,), (2,), (1,), (1,), (4,), (4,), (3,), (4,), (3,), (3,), (2,), (4,), (5,), (4,), (3,), (5,), (3,), (3,), (4,), (5,), (3,), (4,), (4,), (2,), (3,), (4,), (3,), (5,), (0,), (1,), (5,), (3,), (3,), (4,), (3,), (4,), (4,), (5,))",5190.11667748134,4591.48993225971,256.127,5077.378999999999,5333.505999999999,3392.44536163522,4667.890819061033,868.8968531395439,23700.650818993283,24569.547672132827
35,YOLOv3,LLNNNLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLBBLNLLLLLLBLBNLLLLLLLLLLLLLLNLLLLLBBBL,"((1,), (1,), (0,), (0,), (0,), (2,), (2,), (2,), (1,), (1,), (0,), (1,), (2,), (1,), (3,), (1,), (4,), (2,), (1,), (0,), (1,), (1,), (3,), (1,), (1,), (1,), (1,), (2,), (2,), (3,), (1,), (3,), (1,), (1,), (2,), (1,), (2,), (1,), (0,), (1,), (0,), (4,), (1,), (1,), (1,), (0,), (3,), (0,), (2,), (0,), (0,), (2,), (0,), (1,), (2,), (0,), (0,), (1,), (3,), (1,), (2,), (1,), (1,), (1,), (2,), (0,), (1,), (1,), (0,), (1,), (1,), (1,), (1,), (0,), (0,))",9522.43001404015,3700.38336673454,603.873,10238.4552,10842.3282,3121.1370733121053,3674.50032244016,1884.770407872201,37621.20693368912,39505.97734156132
36,YOLOv3,LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLNLLLLLLLLL,"((4,), (1,), (1,), (4,), (2,), (4,), (2,), (4,), (4,), (2,), (2,), (4,), (4,), (3,), (4,), (3,), (3,), (2,), (3,), (2,), (4,), (2,), (3,), (3,), (1,), (0,), (1,), (5,), (3,), (3,), (3,), (3,), (4,), (4,), (2,), (3,), (2,), (2,), (2,), (1,), (3,), (3,), (3,), (3,), (1,), (3,), (3,), (2,), (2,), (4,), (3,), (3,), (3,), (2,), (3,), (2,), (1,), (1,), (2,), (3,), (3,), (1,), (1,), (1,), (4,), (0,), (3,), (4,), (2,), (2,), (4,), (3,), (2,), (4,), (3,))",6067.03643664639,4241.61952501573,359.632,6231.053000000001,6590.685,3192.44877937198,4233.390890409363,1148.1067394231038,26378.483007857936,27526.58974728104
37,YOLOv3,LLNNNLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLBBLNLLLLLLLLBNLLLLLLLLLLLLLLNLLLLLLBLL,"((1,), (1,), (0,), (0,), (0,), (2,), (3,), (4,), (1,), (1,), (0,), (2,), (3,), (1,), (3,), (1,), (4,), (2,), (2,), (2,), (1,), (2,), (3,), (2,), (1,), (0,), (1,), (2,), (3,), (3,), (2,), (3,), (1,), (3,), (2,), (2,), (2,), (1,), (0,), (1,), (0,), (4,), (3,), (1,), (0,), (0,), (3,), (1,), (2,), (0,), (0,), (2,), (3,), (1,), (1,), (1,), (0,), (1,), (3,), (2,), (2,), (1,), (1,), (1,), (2,), (0,), (1,), (0,), (2,), (1,), (1,), (3,), (1,), (2,), (1,))",8628.62974759644,3778.87488141978,604.132,9134.541700000003,9738.673700000005,3070.931963254748,3774.659967616756,1855.2482688250168,34479.78887751592,36335.03714634094
38,YOLOv3,LLNNNLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLBLNLLLLLLLLLLLLLLLLLLLLLLLLNLLLLLLLLL,"((4,), (2,), (0,), (0,), (0,), (3,), (2,), (3,), (2,), (2,), (1,), (1,), (5,), (3,), (4,), (4,), (4,), (2,), (3,), (4,), (4,), (2,), (3,), (3,), (2,), (1,), (2,), (2,), (4,), (4,), (5,), (5,), (1,), (4,), (2,), (2,), (2,), (4,), (1,), (1,), (0,), (4,), (3,), (2,), (4,), (3,), (5,), (3,), (2,), (4,), (3,), (3,), (4,), (3,), (3,), (1,), (2,), (3,), (4,), (3,), (3,), (1,), (2,), (1,), (3,), (0,), (1,), (4,), (3,), (2,), (2,), (3,), (2,), (3,), (3,))",6674.42354817881,4085.03508415236,359.683,7241.8765,7601.5595,3190.620271319932,4004.1856770127056,1147.6118710491671,28997.818155994904,30145.43002704408
39,YOLOv3,LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLNLLLLLLLLL,"((5,), (4,), (4,), (5,), (4,), (5,), (4,), (5,), (4,), (3,), (2,), (4,), (5,), (4,), (4,), (5,), (3,), (3,), (4,), (3,), (5,), (3,), (5,), (4,), (4,), (4,), (4,), (4,), (4,), (5,), (4,), (5,), (4,), (4,), (4,), (4,), (3,), (3,), (5,), (4,), (4,), (5,), (4,), (4,), (4,), (5,), (4,), (4,), (4,), (5,), (3,), (4,), (5,), (4,), (5,), (5,), (5,), (5,), (5,), (5,), (4,), (4,), (4,), (5,), (5,), (0,), (4,), (5,), (5,), (4,), (4,), (4,), (4,), (4,), (5,))",4643.5057087183,4970.26228037191,256.356,4583.142000000001,4839.4980000000005,3386.006142461833,5018.655666265777,868.0229906569456,23001.21156760067,23869.234558257613
40,YOLOv3,LLNNNLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLBBLNLLLLLLBLBNLLLLLLLLLLLLLLNLLLLLLBBL,"((1,), (1,), (0,), (0,), (0,), (2,), (2,), (2,), (1,), (1,), (0,), (2,), (3,), (2,), (2,), (3,), (4,), (2,), (2,), (0,), (1,), (1,), (3,), (1,), (1,), (0,), (1,), (2,), (2,), (3,), (1,), (3,), (1,), (3,), (2,), (1,), (2,), (1,), (1,), (1,), (0,), (4,), (3,), (1,), (1,), (3,), (3,), (0,), (2,), (0,), (0,), (2,), (3,), (1,), (3,), (0,), (0,), (1,), (3,), (3,), (2,), (1,), (1,), (1,), (2,), (0,), (1,), (3,), (0,), (1,), (1,), (2,), (1,), (1,), (0,))",9042.983206439,3744.93690577044,603.789,9719.5429,10323.3319,3107.741650243788,3722.831479134104,1876.4202232590465,36184.220270914375,38060.64049417342
41,YOLOv3,LLNNNLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLBBLNLLLLLLLLBLLLLLLLLLLLLLLLNLLLLLBBLL,"((1,), (1,), (0,), (0,), (0,), (2,), (2,), (3,), (1,), (1,), (2,), (1,), (2,), (1,), (3,), (3,), (3,), (2,), (0,), (0,), (1,), (1,), (3,), (3,), (0,), (1,), (1,), (2,), (2,), (3,), (1,), (3,), (1,), (1,), (2,), (4,), (3,), (0,), (0,), (1,), (0,), (4,), (3,), (1,), (1,), (0,), (3,), (2,), (2,), (1,), (4,), (2,), (1,), (3,), (3,), (2,), (0,), (2,), (3,), (1,), (2,), (1,), (1,), (1,), (3,), (0,), (1,), (1,), (1,), (1,), (1,), (1,), (1,), (3,), (2,))",8543.88671017213,3794.17487425638,604.042,9107.620400000002,9711.6624,3105.8941655626068,3758.4038557332246,1876.090523554768,34230.11562791458,36106.20615146935
42,YOLOv3,LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLNLLLLLLLLL,"((4,), (2,), (1,), (4,), (2,), (3,), (3,), (2,), (2,), (2,), (1,), (1,), (5,), (3,), (4,), (3,), (3,), (2,), (2,), (3,), (4,), (2,), (3,), (3,), (1,), (1,), (3,), (4,), (3,), (3,), (3,), (3,), (4,), (3,), (3,), (3,), (2,), (2,), (3,), (1,), (3,), (4,), (3,), (3,), (3,), (3,), (3,), (2,), (2,), (4,), (3,), (3,), (4,), (2,), (4,), (2,), (1,), (3,), (3,), (4,), (2,), (1,), (1,), (1,), (4,), (0,), (1,), (4,), (2,), (3,), (1,), (3,), (4,), (4,), (2,))",5812.95076455232,4305.38799619875,444.077,6048.444,6492.521,3137.575316357787,4289.383015415104,1393.3250337622171,25944.09296328939,27337.417997051605
43,YOLOv3,LLNNNLLLLLLLLLLLLLLLLLLBLBLLLLLLLLLLLBBLNLLLLLLBLBNLLLLBLLLBBLLLLNLLLLLBBBL,"((1,), (1,), (0,), (0,), (0,), (3,), (0,), (3,), (1,), (1,), (0,), (1,), (3,), (1,), (2,), (1,), (3,), (2,), (1,), (1,), (1,), (1,), (2,), (0,), (2,), (0,), (1,), (1,), (3,), (3,), (1,), (3,), (1,), (0,), (2,), (2,), (2,), (1,), (0,), (0,), (0,), (3,), (1,), (1,), (1,), (0,), (3,), (0,), (2,), (0,), (0,), (2,), (4,), (1,), (1,), (0,), (0,), (1,), (3,), (0,), (0,), (1,), (1,), (0,), (2,), (0,), (1,), (1,), (3,), (2,), (0,), (1,), (0,), (0,), (0,))",10129.4493986551,3666.87437399347,604.199,10928.660299999998,11532.859299999998,3071.0484100990425,3665.344416927204,1855.5243783334315,40057.30401509898,41912.828393432406
44,YOLOv3,LLNNNLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLBBLNLLLLLLLLBNLLLLLLLLLLLLLLNLLLBLLBBL,"((4,), (2,), (0,), (0,), (0,), (3,), (2,), (4,), (2,), (1,), (1,), (1,), (3,), (1,), (1,), (1,), (3,), (1,), (2,), (2,), (1,), (1,), (3,), (2,), (1,), (1,), (1,), (2,), (2,), (3,), (1,), (3,), (1,), (3,), (2,), (2,), (2,), (1,), (0,), (1,), (0,), (4,), (1,), (1,), (1,), (3,), (3,), (1,), (2,), (0,), (0,), (2,), (0,), (1,), (1,), (1,), (1,), (3,), (3,), (3,), (2,), (1,), (1,), (1,), (3,), (0,), (1,), (4,), (1,), (0,), (1,), (3,), (1,), (1,), (0,))",8327.55027152057,3813.67678842099,302.314,9113.7549,9416.0689,3276.555160404236,3765.191838906528,990.5484967624463,34315.03557127438,35305.58406803682
45,YOLOv3,LBNNNBLLLBLLNLLLLLBNLLLBLBLLLLLLLLLLLBBLNLLLLLLBLBNLLBLBLLLGBLLLLNGLNBNBBBB,"((1,), (0,), (0,), (0,), (0,), (2,), (0,), (2,), (1,), (0,), (0,), (0,), (0,), (1,), (3,), (1,), (3,), (1,), (0,), (0,), (1,), (0,), (1,), (0,), (0,), (0,), (1,), (1,), (2,), (3,), (1,), (0,), (0,), (0,), (2,), (3,), (0,), (0,), (0,), (0,), (0,), (4,), (0,), (1,), (1,), (0,), (1,), (0,), (2,), (0,), (0,), (1,), (3,), (0,), (1,), (1,), (0,), (0,), (2,), (0, 7), (0,), (0,), (1,), (0,), (3,), (0,), (2, 7), (1,), (0,), (0,), (0,), (0,), (0,), (0,), (0,))",13355.0231494006,3543.83738024624,604.207,14943.526999999998,15547.734,3041.841716657152,3510.3118669994856,1837.902058096268,52456.44016292722,54294.342221023486
46,YOLOv3,LLNNNLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLBLNLLLLLLLLLLLLLLLLLLLLLLLLNLLLLLLLLL,"((4,), (2,), (0,), (0,), (0,), (3,), (2,), (2,), (2,), (2,), (1,), (1,), (4,), (3,), (4,), (3,), (4,), (2,), (3,), (3,), (4,), (2,), (3,), (3,), (1,), (1,), (2,), (2,), (3,), (4,), (4,), (5,), (1,), (4,), (2,), (2,), (2,), (3,), (1,), (1,), (0,), (4,), (3,), (2,), (4,), (3,), (4,), (2,), (2,), (4,), (3,), (3,), (4,), (3,), (3,), (2,), (2,), (1,), (5,), (3,), (3,), (1,), (2,), (1,), (3,), (0,), (1,), (4,), (1,), (2,), (2,), (3,), (3,), (3,), (3,))",6776.67691727115,4047.92738708331,359.857,7481.581300000001,7841.438300000001,3176.397764154345,3985.601727422853,1143.0489702152904,29818.60335313452,30961.65232334981
47,YOLOv3,LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLNLLLLLLLLL,"((4,), (3,), (3,), (5,), (2,), (5,), (2,), (2,), (2,), (2,), (2,), (4,), (5,), (4,), (4,), (3,), (4,), (2,), (3,), (3,), (4,), (2,), (4,), (4,), (1,), (1,), (2,), (4,), (4,), (4,), (3,), (3,), (2,), (4,), (2,), (3,), (3,), (2,), (3,), (1,), (3,), (3,), (4,), (3,), (3,), (3,), (4,), (2,), (2,), (4,), (3,), (3,), (5,), (3,), (3,), (2,), (1,), (3,), (5,), (4,), (2,), (4,), (2,), (3,), (2,), (0,), (1,), (4,), (2,), (3,), (4,), (3,), (4,), (4,), (2,))",5536.77715855683,4413.49208785837,443.98,5634.627,6078.607,3112.097831154353,4426.943651461923,1381.7091950759095,24944.17622600594,26325.88542108185
48,YOLOv3,LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLNLLLLLLLLL,"((4,), (3,), (4,), (2,), (4,), (5,), (4,), (5,), (4,), (3,), (2,), (4,), (5,), (3,), (4,), (4,), (4,), (3,), (2,), (4,), (4,), (3,), (3,), (4,), (4,), (4,), (3,), (4,), (4,), (4,), (4,), (3,), (4,), (4,), (2,), (4,), (3,), (3,), (3,), (5,), (4,), (5,), (4,), (3,), (3,), (3,), (5,), (4,), (4,), (3,), (3,), (4,), (5,), (3,), (4,), (5,), (5,), (3,), (5,), (4,), (5,), (4,), (1,), (5,), (5,), (0,), (4,), (5,), (4,), (3,), (4,), (4,), (4,), (4,), (5,))",5011.53862981312,4697.15644928631,256.084,4890.263,5146.347,3388.2098596474625,4769.651073506132,867.6663336979608,23324.848167677315,24192.51450137528
49,YOLOv3,LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLNLLLLLLLLL,"((4,), (3,), (4,), (4,), (2,), (3,), (2,), (4,), (2,), (3,), (2,), (4,), (5,), (3,), (4,), (4,), (3,), (1,), (3,), (4,), (4,), (2,), (3,), (4,), (4,), (4,), (3,), (2,), (4,), (4,), (4,), (3,), (4,), (3,), (2,), (4,), (3,), (4,), (4,), (1,), (3,), (4,), (4,), (3,), (4,), (1,), (4,), (3,), (2,), (4,), (3,), (2,), (4,), (3,), (4,), (5,), (5,), (3,), (5,), (4,), (5,), (1,), (4,), (5,), (5,), (0,), (4,), (5,), (4,), (2,), (4,), (4,), (5,), (4,), (5,))",5309.22976888814,4542.44096372721,256.029,5192.105,5448.134,3408.7447689888727,4629.45964586499,872.7375144594521,24036.640574593843,24909.37808905329
50,YOLOv3,LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLNLLLLLLLLL,"((5,), (3,), (3,), (4,), (3,), (5,), (4,), (5,), (4,), (3,), (2,), (4,), (4,), (3,), (4,), (4,), (3,), (3,), (3,), (4,), (4,), (3,), (3,), (4,), (3,), (4,), (4,), (5,), (5,), (4,), (4,), (5,), (4,), (4,), (3,), (4,), (3,), (2,), (4,), (5,), (4,), (4,), (4,), (3,), (4,), (5,), (4,), (3,), (4,), (5,), (4,), (3,), (5,), (4,), (4,), (5,), (5,), (3,), (5,), (5,), (4,), (4,), (4,), (5,), (3,), (0,), (2,), (5,), (5,), (3,), (4,), (5,), (5,), (4,), (4,))",4838.0940320324,4803.61191487025,302.138,4832.2880000000005,5134.426,3280.5602444957062,4846.425427320463,991.1819111514436,23419.32343533555,24410.505346487
51,YOLOv3,LBNNNBLLLBLLLLLLLLBNLLLBLBLLLLLLLLLLLBBLNLLLLLLBLBNLLBLLLLLGBLLLLNGLNBGBBBB,"((1,), (0,), (0,), (0,), (0,), (1,), (0,), (2,), (1,), (0,), (0,), (1,), (2,), (0,), (3,), (0,), (3,), (1,), (0,), (0,), (1,), (0,), (1,), (0,), (0,), (0,), (1,), (2,), (1,), (3,), (1,), (3,), (0,), (0,), (2,), (0,), (0,), (0,), (0,), (0,), (0,), (2,), (0,), (1,), (1,), (0,), (3,), (0,), (2,), (0,), (0,), (1,), (0,), (0,), (1,), (1,), (0,), (0,), (2,), (0, 7), (0,), (0,), (1,), (1,), (2,), (0,), (2, 7), (1,), (0,), (0,), (0, 7), (0,), (0,), (0,), (0,))",12979.1111503482,3553.79488561739,604.184,13828.3804,14432.5644,3132.2172262649915,3568.156681465693,1892.435532633688,49341.82791810923,51234.26345074292
52,YOLOv3,LLNNNLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLBBLNLLLLLLBLBNLLLLLLLLLLLLLLNLLLLLLBLL,"((4,), (1,), (0,), (0,), (0,), (3,), (2,), (3,), (1,), (1,), (1,), (1,), (3,), (1,), (2,), (1,), (4,), (0,), (3,), (2,), (4,), (1,), (3,), (1,), (1,), (0,), (1,), (2,), (2,), (3,), (1,), (3,), (1,), (3,), (2,), (5,), (2,), (1,), (0,), (0,), (0,), (5,), (3,), (1,), (0,), (3,), (3,), (0,), (2,), (0,), (0,), (2,), (1,), (1,), (1,), (0,), (2,), (3,), (4,), (3,), (2,), (1,), (1,), (0,), (3,), (0,), (1,), (4,), (1,), (2,), (1,), (3,), (1,), (3,), (3,))",8461.57517192467,3811.21409373291,302.177,9409.8,9711.977,3289.092353707996,3752.2009279637855,993.8880601664212,35307.46029195364,36301.34835212006
53,YOLOv3,LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLNLLLLLLLLL,"((5,), (3,), (3,), (4,), (4,), (5,), (4,), (5,), (4,), (3,), (2,), (4,), (4,), (3,), (4,), (4,), (3,), (3,), (3,), (4,), (4,), (3,), (3,), (4,), (3,), (4,), (4,), (5,), (5,), (4,), (4,), (5,), (4,), (4,), (3,), (4,), (3,), (2,), (4,), (5,), (4,), (4,), (4,), (3,), (4,), (5,), (4,), (3,), (4,), (5,), (4,), (3,), (5,), (4,), (4,), (5,), (5,), (3,), (5,), (5,), (4,), (4,), (4,), (5,), (3,), (0,), (2,), (5,), (5,), (3,), (4,), (5,), (5,), (4,), (4,))",4810.84487252021,4824.01239594863,302.108,4803.084,5105.192,3282.354976062735,4871.212920377404,991.6256971083608,23396.844838457982,24388.470535566343
54,YOLOv3,LLNNNBLLLBLLLLLLLLBNLLLBLBLLLLLLLLLLLGBLNLLLLLLBLBNLLBLLLLLBBLLLLNLLLBLBBBL,"((1,), (1,), (0,), (0,), (0,), (1,), (0,), (2,), (1,), (0,), (0,), (0,), (2,), (0,), (3,), (0,), (3,), (1,), (0,), (0,), (1,), (0,), (1,), (0,), (0,), (0,), (0,), (2,), (2,), (3,), (1,), (3,), (0,), (1,), (2,), (3,), (0,), (4, 7), (0,), (0,), (0,), (2,), (0,), (1,), (1,), (0,), (3,), (0,), (2,), (0,), (0,), (2,), (0,), (0,), (1,), (0,), (0,), (0,), (3,), (0,), (0,), (0,), (1,), (0,), (2,), (0,), (1,), (1,), (1,), (0,), (0,), (0,), (0,), (0,), (2,))",12036.5522550119,3583.86661665885,604.066,12874.143299999996,13478.209299999997,3108.198805055222,3566.944647382532,1877.557219374488,45921.356533570666,47798.91375294516
55,YOLOv3,LLNNNLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLBBLNLLLLLLBLBNLLLLLLLLLLLLLLNLLLLLBBBL,"((1,), (1,), (0,), (0,), (0,), (2,), (2,), (3,), (1,), (1,), (0,), (1,), (2,), (1,), (3,), (1,), (4,), (2,), (1,), (0,), (1,), (1,), (3,), (1,), (1,), (1,), (1,), (2,), (2,), (4,), (1,), (3,), (1,), (1,), (2,), (0,), (2,), (1,), (0,), (1,), (0,), (4,), (1,), (1,), (1,), (0,), (3,), (0,), (2,), (0,), (0,), (2,), (4,), (1,), (3,), (0,), (0,), (1,), (3,), (1,), (2,), (1,), (1,), (1,), (2,), (0,), (1,), (1,), (0,), (1,), (1,), (1,), (1,), (1,), (0,))",9410.25082446652,3711.78809934439,604.048,10140.0318,10744.0798,3061.148805484248,3691.0847930465807,1849.0808136551489,37427.71717798874,39276.79799164389
56,YOLOv3,LLNNNLLLLLLLLLLLLLBLLLLBLBLLLLLLLLLLLBBLNLLLLLLBLBNLLLLBLLLGBLLLLNLLLLLBBBL,"((1,), (1,), (0,), (0,), (0,), (3,), (0,), (1,), (1,), (1,), (0,), (1,), (3,), (1,), (2,), (1,), (3,), (1,), (1,), (0,), (1,), (1,), (2,), (0,), (0,), (0,), (1,), (1,), (2,), (0,), (1,), (3,), (1,), (0,), (2,), (0,), (2,), (1,), (0,), (0,), (0,), (3,), (0,), (1,), (1,), (0,), (3,), (0,), (2,), (0,), (0,), (2,), (1,), (1,), (1,), (0,), (0,), (1,), (3,), (3, 7), (0,), (0,), (1,), (0,), (2,), (0,), (1,), (1,), (2,), (1,), (0,), (0,), (0,), (0,), (0,))",10601.1048207226,3640.86853748006,603.943,11438.782200000003,12042.725200000004,3110.5646553958727,3611.8233052834566,1878.6037496737488,41314.86013402159,43193.46388369534
57,YOLOv3,LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLNLLLLLLLLL,"((4,), (1,), (1,), (2,), (2,), (4,), (2,), (4,), (2,), (2,), (2,), (2,), (4,), (2,), (4,), (3,), (3,), (2,), (3,), (2,), (4,), (2,), (3,), (3,), (1,), (0,), (1,), (2,), (3,), (3,), (3,), (3,), (2,), (4,), (2,), (3,), (2,), (2,), (3,), (1,), (3,), (3,), (3,), (1,), (1,), (3,), (3,), (2,), (2,), (4,), (4,), (3,), (3,), (2,), (3,), (1,), (2,), (1,), (2,), (3,), (2,), (2,), (1,), (1,), (2,), (0,), (3,), (4,), (2,), (1,), (1,), (3,), (2,), (4,), (3,))",6375.92781677411,4144.56070106946,359.55,6470.734,6830.284,3201.0042206803314,4164.628973672969,1150.9210675456134,26948.20629733078,28099.1273648764
58,YOLOv3,LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLNLLLLLLLLL,"((4,), (2,), (1,), (2,), (2,), (3,), (2,), (2,), (2,), (2,), (1,), (1,), (4,), (2,), (3,), (3,), (3,), (2,), (3,), (3,), (4,), (2,), (3,), (3,), (1,), (1,), (1,), (2,), (3,), (3,), (4,), (3,), (2,), (4,), (2,), (3,), (2,), (3,), (3,), (1,), (2,), (4,), (3,), (2,), (4,), (3,), (4,), (2,), (2,), (4,), (3,), (3,), (4,), (3,), (3,), (2,), (1,), (2,), (5,), (3,), (3,), (1,), (2,), (1,), (4,), (0,), (1,), (3,), (2,), (2,), (1,), (3,), (3,), (4,), (3,))",6076.23511483644,4217.09062487066,359.471,6230.184000000001,6589.655000000001,3191.3910738924747,4224.889444595781,1147.2125407232018,26321.83861948953,27469.05116021273
59,YOLOv3,LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLNLLLLLLLLL,"((4,), (4,), (4,), (5,), (3,), (5,), (4,), (5,), (4,), (3,), (2,), (4,), (5,), (4,), (4,), (5,), (3,), (3,), (4,), (3,), (5,), (3,), (5,), (4,), (4,), (4,), (4,), (4,), (4,), (5,), (4,), (5,), (4,), (4,), (4,), (5,), (3,), (3,), (4,), (4,), (3,), (5,), (4,), (4,), (4,), (5,), (4,), (4,), (4,), (4,), (3,), (4,), (5,), (4,), (5,), (5,), (5,), (5,), (5,), (4,), (4,), (4,), (4,), (5,), (5,), (0,), (4,), (5,), (5,), (4,), (4,), (4,), (4,), (4,), (5,))",4754.22373039528,4885.20444591113,256.208,4621.655,4877.862999999999,3407.808949305412,4994.436105035458,873.1079152836409,23082.56059701765,23955.66851230129
