graph,order,freq,host,input_time,task_time,total_time,input_power,task_power,output_time,input_e,task_e,output_e,total_e,power_efficiency,pipelinetime
YOLOv3,LGGBNBNGBGBLNLNLNGBNLGLNLGNLBLBBGGLBNBGLGNNBGGGNLGLGBGLBBNBLLLLLLBBBLBLBGGG,"((5,), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (5,), (7,), (5,), (7,), (5,), (7,), (4, 7), (7,), (7,), (5,), (4, 7), (5,), (7,), (5,), (4, 7), (7,), (5,), (7,), (5,), (7,), (7,), (4, 7), (4, 7), (5,), (7,), (7,), (7,), (4, 7), (5,), (4, 7), (7,), (7,), (7,), (4, 7), (4, 7), (4, 7), (7,), (5,), (4, 7), (5,), (4, 7), (7,), (4, 7), (5,), (7,), (7,), (7,), (7,), (5,), (5,), (5,), (5,), (5,), (5,), (7,), (7,), (7,), (5,), (7,), (5,), (7,), (4, 7), (4, 7), (4, 7))",BB,258.608,6343.189300000001,6601.797300000001,3658.290604477876,5914.073430613076,1.55432,946.0632166428146,37514.08730447916,5.686154252352052,,,
YOLOv3,NBBNGBLNLBGBBNBNGGGNBBLGNLNNNLLBBLGNLNNLNGNNNBNLBGLGGGGGLGNNLNNNGNBGGNNBGNG,"((7,), (7,), (7,), (7,), (4, 7), (7,), (5,), (7,), (5,), (7,), (4, 7), (7,), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (4, 7), (7,), (7,), (7,), (5,), (4, 7), (7,), (5,), (7,), (7,), (7,), (5,), (5,), (7,), (7,), (5,), (4, 7), (7,), (5,), (7,), (7,), (5,), (7,), (4, 7), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (4, 7), (5,), (4, 7), (4, 7), (4, 7), (4, 7), (4, 7), (5,), (4, 7), (7,), (7,), (5,), (7,), (7,), (7,), (4, 7), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (4, 7), (7,), (4, 7))",BB,110.254,6457.604200000001,6567.858200000001,5364.887945057564,5710.862792661056,1.75327,591.5003554943768,36878.49155551177,9.406097087431077,,,
YOLOv3,NNGNBNGGNNLBLBLGLBBGBLBBLLGLGLNNBLLLGNNNGLLLGGGGBGBNGBBNNNGLGNLBLNNBNGGBLGL,"((7,), (7,), (4, 7), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (5,), (7,), (5,), (7,), (5,), (4, 7), (5,), (7,), (7,), (4, 7), (7,), (5,), (7,), (7,), (5,), (5,), (4, 7), (5,), (4, 7), (5,), (7,), (7,), (7,), (5,), (5,), (5,), (4, 7), (7,), (7,), (7,), (4, 7), (5,), (5,), (5,), (4, 7), (4, 7), (4, 7), (4, 7), (7,), (4, 7), (7,), (7,), (4, 7), (7,), (7,), (7,), (7,), (7,), (4, 7), (5,), (4, 7), (7,), (5,), (7,), (5,), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (5,), (4, 7), (5,))",BB,105.351,5882.1999,5987.550899999999,5070.3193645663,5665.65840181648,0.187337,534.1632153764242,33326.53528459906,0.949858418799757,,,
YOLOv3,LBGGBNBLGGGLBBGGLBLLGBBNNLLBGBLLBBBLBNLLGGNGNGLLGNGLGGGNGLNLLNLNBLGLNGGLLLN,"((5,), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (5,), (4, 7), (4, 7), (4, 7), (5,), (7,), (7,), (4, 7), (4, 7), (5,), (7,), (5,), (5,), (4, 7), (7,), (7,), (7,), (7,), (5,), (5,), (7,), (4, 7), (7,), (5,), (5,), (7,), (7,), (7,), (5,), (7,), (7,), (5,), (5,), (4, 7), (4, 7), (7,), (4, 7), (7,), (4, 7), (5,), (5,), (4, 7), (7,), (4, 7), (5,), (4, 7), (4, 7), (4, 7), (7,), (4, 7), (5,), (7,), (5,), (5,), (7,), (5,), (7,), (7,), (5,), (4, 7), (5,), (7,), (4, 7), (4, 7), (5,), (5,), (5,), (7,))",BB,258.988,6445.305699999997,6704.293699999997,3659.867468763199,6003.307444644887,0.356125,947.8617560000434,38693.15169182211,1.3033703023132943,,,
YOLOv3,GNGBNNLNGNGGGLBBNGGGGGLLBLNLLBGLLBNLLBGBBGBBNLNGLLLBGBNLLLBGBGGGGBBBBLLNBLB,"((4, 7), (7,), (4, 7), (7,), (7,), (7,), (5,), (7,), (4, 7), (7,), (4, 7), (4, 7), (4, 7), (5,), (7,), (7,), (7,), (4, 7), (4, 7), (4, 7), (4, 7), (4, 7), (5,), (5,), (7,), (5,), (7,), (5,), (5,), (7,), (4, 7), (5,), (5,), (7,), (7,), (5,), (5,), (7,), (4, 7), (7,), (7,), (4, 7), (7,), (7,), (7,), (5,), (7,), (4, 7), (5,), (5,), (5,), (7,), (4, 7), (7,), (7,), (5,), (5,), (5,), (7,), (4, 7), (7,), (4, 7), (4, 7), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (5,), (5,), (7,), (7,), (5,), (7,))",BB,88.3876,6225.891299999999,6314.278899999999,5405.75109178862,5721.85363724248,0.110454,477.8013652005759,35623.63877998131,0.5970868310924202,,,
YOLOv3,LBGLNLGGLLGLLBGBNBBLGNNLGLBNNGGGBGGLGGBLGBBBLNGNLBNLBGLLGGGGBBLNNGBGBLBGNBN,"((5,), (7,), (4, 7), (5,), (7,), (5,), (4, 7), (4, 7), (5,), (5,), (4, 7), (5,), (5,), (7,), (4, 7), (7,), (7,), (7,), (7,), (5,), (4, 7), (7,), (7,), (5,), (4, 7), (5,), (7,), (7,), (7,), (4, 7), (4, 7), (4, 7), (7,), (4, 7), (4, 7), (5,), (4, 7), (4, 7), (7,), (5,), (4, 7), (7,), (7,), (7,), (5,), (7,), (4, 7), (7,), (5,), (7,), (7,), (5,), (7,), (4, 7), (5,), (5,), (4, 7), (4, 7), (4, 7), (4, 7), (7,), (7,), (5,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (5,), (7,), (4, 7), (7,), (7,), (7,))",BB,258.606,6286.851000000001,6545.457,3621.387051855488,5952.168966050692,0.247188,936.5124199321403,37420.39941638477,0.8951634225740543,,,
YOLOv3,GLGBLBLBNBGGBNGGGLGNBBBGGNBGBLNLNBNGGLLLBGNNLBGNNLLNBLLNBLGNGLBGGBLBNLNBNLB,"((4, 7), (5,), (4, 7), (7,), (5,), (7,), (5,), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (4, 7), (4, 7), (4, 7), (5,), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (4, 7), (7,), (5,), (7,), (5,), (7,), (7,), (7,), (4, 7), (4, 7), (5,), (5,), (5,), (7,), (4, 7), (7,), (7,), (5,), (7,), (4, 7), (7,), (7,), (5,), (5,), (7,), (7,), (5,), (5,), (7,), (7,), (5,), (4, 7), (7,), (4, 7), (5,), (7,), (4, 7), (4, 7), (7,), (5,), (7,), (7,), (5,), (7,), (7,), (7,), (5,), (7,))",BB,88.3294,6138.542199999999,6226.871599999999,5462.90204051861,5787.481807011169,0.1113,482.53485949778457,35526.70130407031,0.6080209971097212,,,
YOLOv3,LNNNLBBLBLGLLNLGBBLGBBBNBNNBLLBBGBBGLBLBGNGNLNGGGBBBBLLGGLBBBNNLLLGBGGNBNLN,"((5,), (7,), (7,), (7,), (5,), (7,), (7,), (5,), (7,), (5,), (4, 7), (5,), (5,), (7,), (5,), (4, 7), (7,), (7,), (5,), (4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (5,), (7,), (7,), (4, 7), (7,), (7,), (4, 7), (5,), (7,), (5,), (7,), (4, 7), (7,), (4, 7), (7,), (5,), (7,), (4, 7), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (5,), (5,), (4, 7), (4, 7), (5,), (7,), (7,), (7,), (7,), (7,), (5,), (5,), (5,), (4, 7), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (5,), (7,))",BB,258.331,5692.4112000000005,5950.742200000001,3605.720572678612,5684.80253504757,0.328388,931.4694012606386,32360.23362029318,1.184075367420784,,,
YOLOv3,BNNGLLNNNLNNBGLNLNGGBBLLNGBBGBGNGGNGGLBNBNLNBBNBGGLGGLNGLGLLNGBNBNBLGGGBBGG,"((7,), (7,), (7,), (4, 7), (5,), (5,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (4, 7), (5,), (7,), (5,), (7,), (4, 7), (4, 7), (7,), (7,), (5,), (5,), (7,), (4, 7), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (4, 7), (4, 7), (7,), (4, 7), (4, 7), (5,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (5,), (4, 7), (4, 7), (5,), (7,), (4, 7), (5,), (4, 7), (5,), (5,), (7,), (4, 7), (7,), (7,), (7,), (7,), (7,), (5,), (4, 7), (4, 7), (4, 7), (7,), (7,), (4, 7), (4, 7))",BB,,,,,,,,,,,,
YOLOv3,BBLNNBLGNNLGNLBGGGLBNBBBNLNBGLNGLGLBGBBGBLBBLGBNNBLGLGLNBLLNNNNGNGLBBNBLGGB,"((7,), (7,), (5,), (7,), (7,), (7,), (5,), (4, 7), (7,), (7,), (5,), (4, 7), (7,), (5,), (7,), (4, 7), (4, 7), (4, 7), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (4, 7), (5,), (7,), (4, 7), (5,), (4, 7), (5,), (7,), (4, 7), (7,), (7,), (4, 7), (7,), (5,), (7,), (7,), (5,), (4, 7), (7,), (7,), (7,), (7,), (5,), (4, 7), (5,), (4, 7), (5,), (7,), (7,), (5,), (5,), (7,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (5,), (7,), (7,), (7,), (7,), (5,), (4, 7), (4, 7), (7,))",BB,,,,,,,,,,,,
YOLOv3,LBBBLNLBGNBGGBLLLBLLNBGGGGNGLBGNNNNBBNBNLGBNLBBNNNGGBLLLLNNLGBNNGBGGBLNNNGB,"((5,), (7,), (7,), (7,), (5,), (7,), (5,), (7,), (4, 7), (7,), (7,), (4, 7), (4, 7), (7,), (5,), (5,), (5,), (7,), (5,), (5,), (7,), (7,), (4, 7), (4, 7), (4, 7), (4, 7), (7,), (4, 7), (5,), (7,), (4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (4, 7), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (5,), (5,), (5,), (5,), (7,), (7,), (5,), (4, 7), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (4, 7), (7,), (5,), (7,), (7,), (7,), (4, 7), (7,))",BB,,,,,,,,,,,,
YOLOv3,LNNGBLGNGGBBNLGNGNGBGNLLNGLGLNBGNGNGBLBLGBLLBBBNGBLBLGLLBBNLNGNGNLGNLNGBLGN,"((5,), (7,), (7,), (4, 7), (7,), (5,), (4, 7), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (5,), (4, 7), (7,), (4, 7), (7,), (4, 7), (7,), (4, 7), (7,), (5,), (5,), (7,), (4, 7), (5,), (4, 7), (5,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (4, 7), (7,), (5,), (7,), (5,), (4, 7), (7,), (5,), (5,), (7,), (7,), (7,), (7,), (4, 7), (7,), (5,), (7,), (5,), (4, 7), (5,), (5,), (7,), (7,), (7,), (5,), (7,), (4, 7), (7,), (4, 7), (7,), (5,), (4, 7), (7,), (5,), (7,), (4, 7), (7,), (5,), (4, 7), (7,))",BB,258.681,7005.733300000003,7264.414300000002,3570.372233120741,5500.507280624289,0.326054,923.5874596359063,38535.08702276204,1.1641341480979501,,,
YOLOv3,LNGLBBGGBBGGGNLGLLNLNGLGLNGNGBNNLLBGGGLBBBBBNLNGLLGGBBGGLNBLNBBGNGNGBLLNNBN,"((5,), (7,), (4, 7), (5,), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (4, 7), (4, 7), (4, 7), (7,), (5,), (4, 7), (5,), (5,), (7,), (5,), (7,), (4, 7), (5,), (4, 7), (5,), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (7,), (5,), (5,), (7,), (4, 7), (4, 7), (4, 7), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (4, 7), (5,), (5,), (4, 7), (4, 7), (7,), (7,), (4, 7), (4, 7), (5,), (7,), (7,), (5,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (4, 7), (7,), (5,), (5,), (7,), (7,), (7,), (7,))",BB,259.542,6564.0618,6823.603800000001,3619.232019670844,5972.148580412653,0.277521,939.3427168494101,39201.55236061093,1.0044128893310722,,,
YOLOv3,LGGNGBGLLBNNGLGGBBNGNNGGBNNGBBBLBBNLBBBLLBLNNLBLBBGBNNLNNNNBNLGBNLNBLGNLBGG,"((5,), (4, 7), (4, 7), (7,), (4, 7), (7,), (4, 7), (5,), (5,), (7,), (7,), (7,), (4, 7), (5,), (4, 7), (4, 7), (7,), (7,), (7,), (4, 7), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (4, 7), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (5,), (5,), (7,), (5,), (7,), (7,), (5,), (7,), (5,), (7,), (7,), (4, 7), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (4, 7), (7,), (7,), (5,), (7,), (7,), (5,), (4, 7), (7,), (5,), (7,), (4, 7), (4, 7))",BB,,,,,,,,,,,,
YOLOv3,NGBLBNBGBBLGGNLNBGGLGGNLBNNLGLGLBNNBLGBBLBNGNLGBGBGGLNBNGBLLLLNNBLNGLBNLBBB,"((7,), (4, 7), (7,), (5,), (7,), (7,), (7,), (4, 7), (7,), (7,), (5,), (4, 7), (4, 7), (7,), (5,), (7,), (7,), (4, 7), (4, 7), (5,), (4, 7), (4, 7), (7,), (5,), (7,), (7,), (7,), (5,), (4, 7), (5,), (4, 7), (5,), (7,), (7,), (7,), (7,), (5,), (4, 7), (7,), (7,), (5,), (7,), (7,), (4, 7), (7,), (5,), (4, 7), (7,), (4, 7), (7,), (4, 7), (4, 7), (5,), (7,), (7,), (7,), (4, 7), (7,), (5,), (5,), (5,), (5,), (7,), (7,), (7,), (5,), (7,), (4, 7), (5,), (7,), (7,), (5,), (7,), (7,), (7,))",BB,102.976,5450.183250000001,5553.159250000001,5319.893668459866,6078.914419206048,0.111183,547.821370403323,33131.19754574028,0.5914817377403733,,,
YOLOv3,GBLNGGNLLBGLBBBLNLLGNNGGNBLLLBBNLGBLBGGBGGLNGLBLGGNGBBBGBGLLLGNLBBLBGNLGGGB,"((4, 7), (7,), (5,), (7,), (4, 7), (4, 7), (7,), (5,), (5,), (7,), (4, 7), (5,), (7,), (7,), (7,), (5,), (7,), (5,), (5,), (4, 7), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (5,), (5,), (5,), (7,), (7,), (7,), (5,), (4, 7), (7,), (5,), (7,), (4, 7), (4, 7), (7,), (4, 7), (4, 7), (5,), (7,), (4, 7), (5,), (7,), (5,), (4, 7), (4, 7), (7,), (4, 7), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (5,), (5,), (5,), (4, 7), (7,), (5,), (7,), (7,), (5,), (7,), (4, 7), (7,), (5,), (4, 7), (4, 7), (4, 7), (7,))",BB,89.2878,6707.969899999998,6797.257699999998,5708.103419270724,5892.603370465221,0.11235,509.6639964791606,39527.406041719245,0.6413054191550658,,,
YOLOv3,BLBBBGLGNLNGGLBGBNLBGGGLGLGGBNBBLNLBLLNGBGBBLLGLNNGLLNLNNBGNBBLGNNNLLGLBNBL,"((7,), (5,), (7,), (7,), (7,), (4, 7), (5,), (4, 7), (7,), (5,), (7,), (4, 7), (4, 7), (5,), (7,), (4, 7), (7,), (7,), (5,), (7,), (4, 7), (4, 7), (4, 7), (5,), (4, 7), (5,), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (5,), (7,), (5,), (7,), (5,), (5,), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (5,), (5,), (4, 7), (5,), (7,), (7,), (4, 7), (5,), (5,), (7,), (5,), (7,), (7,), (7,), (4, 7), (7,), (7,), (7,), (5,), (4, 7), (7,), (7,), (7,), (5,), (5,), (4, 7), (5,), (7,), (7,), (7,), (5,))",BB,105.622,6053.1279,6158.7499,5388.65463991764,6040.380918275374,0.198392,569.160480377381,36563.19826304029,1.0690659713225408,,,
YOLOv3,GLNBLBBNGNBGBLNBGLGGLBBNLLGNGNBGBBGNGLLGNNGNBNLGLNNLNGBBBBLNLGNGGBBLNBLGNGL,"((4, 7), (5,), (7,), (7,), (5,), (7,), (7,), (7,), (4, 7), (7,), (7,), (4, 7), (7,), (5,), (7,), (7,), (4, 7), (5,), (4, 7), (4, 7), (5,), (7,), (7,), (7,), (5,), (5,), (4, 7), (7,), (4, 7), (7,), (7,), (4, 7), (7,), (7,), (4, 7), (7,), (4, 7), (5,), (5,), (4, 7), (7,), (7,), (4, 7), (7,), (7,), (7,), (5,), (4, 7), (5,), (7,), (7,), (5,), (7,), (4, 7), (7,), (7,), (7,), (7,), (5,), (7,), (5,), (4, 7), (7,), (4, 7), (4, 7), (7,), (7,), (5,), (7,), (7,), (5,), (4, 7), (7,), (4, 7), (5,))",BB,95.0939,6398.184300000001,6493.278200000001,5665.193445867044,6025.812788574199,0.196992,538.7253390219361,38554.26077859467,1.1159977872882407,,,
YOLOv3,GGGGBBBBLLGGLBLNBLBBBLLLBGBLLNNNLBBLLBBNLNLGGLLNLNLBLBNLBLLLLNNBNLBGGBBGLBL,"((4, 7), (4, 7), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (5,), (5,), (4, 7), (4, 7), (5,), (7,), (5,), (7,), (7,), (5,), (7,), (7,), (7,), (5,), (5,), (5,), (7,), (4, 7), (7,), (5,), (5,), (7,), (7,), (7,), (5,), (7,), (7,), (5,), (5,), (7,), (7,), (7,), (5,), (7,), (5,), (4, 7), (4, 7), (5,), (5,), (7,), (5,), (7,), (5,), (7,), (5,), (7,), (7,), (5,), (7,), (5,), (5,), (5,), (5,), (7,), (7,), (7,), (7,), (5,), (7,), (4, 7), (4, 7), (7,), (7,), (4, 7), (5,), (7,), (5,))",BB,93.3833,6171.2491,6264.6324,5508.040448690013,6055.357028647919,0.199092,514.3589936321541,37369.11661322215,1.0966067890105922,,,
YOLOv3,BNNBGLGBNBGBBNLBNGLLGGLBBLLBNNGLLGNNBNLBGBNGGGBLLNNBGGBLNNLNBNBNNLBBGNBLLGB,"((7,), (7,), (7,), (7,), (4, 7), (5,), (4, 7), (7,), (7,), (7,), (4, 7), (7,), (7,), (7,), (5,), (7,), (7,), (4, 7), (5,), (5,), (4, 7), (4, 7), (5,), (7,), (7,), (5,), (5,), (7,), (7,), (7,), (4, 7), (5,), (5,), (4, 7), (7,), (7,), (7,), (7,), (5,), (7,), (4, 7), (7,), (7,), (4, 7), (4, 7), (4, 7), (7,), (5,), (5,), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (5,), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (4, 7), (7,), (7,), (5,), (5,), (4, 7), (7,))",BB,101.666,7155.192999999998,7256.858999999999,5487.718064355703,5816.095120901749,0.110454,557.9143447307869,41615.28309641034,0.6061404110803449,,,
YOLOv3,GLGGGBBGBGGNNLNLBLLNNBGNGLNNNNBLGGGNLBBNBLGBGGBNLLNBLBNBNGLBGNLNLBGBLNLBLBL,"((4, 7), (5,), (4, 7), (4, 7), (4, 7), (7,), (7,), (4, 7), (7,), (4, 7), (4, 7), (7,), (7,), (5,), (7,), (5,), (7,), (5,), (5,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (5,), (7,), (7,), (7,), (7,), (7,), (5,), (4, 7), (4, 7), (4, 7), (7,), (5,), (7,), (7,), (7,), (7,), (5,), (4, 7), (7,), (4, 7), (4, 7), (7,), (7,), (5,), (5,), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (4, 7), (5,), (7,), (4, 7), (7,), (5,), (7,), (5,), (7,), (4, 7), (7,), (5,), (7,), (5,), (7,), (5,), (7,), (5,))",BB,,,,,,,,,,,,
YOLOv3,LNBLLBBLBGNGBGNNLLGBLLLNNNNBLGLGNNBLNBBNNGNNBGGGLGGLGBNNBGBBLNGBBBBLLNBGLLN,"((5,), (7,), (7,), (5,), (5,), (7,), (7,), (5,), (7,), (4, 7), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (5,), (5,), (4, 7), (7,), (5,), (5,), (5,), (7,), (7,), (7,), (7,), (7,), (5,), (4, 7), (5,), (4, 7), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (4, 7), (7,), (7,), (7,), (4, 7), (4, 7), (4, 7), (5,), (4, 7), (4, 7), (5,), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (7,), (7,), (5,), (7,), (4, 7), (7,), (7,), (7,), (7,), (5,), (5,), (7,), (7,), (4, 7), (5,), (5,), (7,))",BB,,,,,,,,,,,,
YOLOv3,LBNBGLGLNLNLLGBLGLGNNGNGBGBNLLGNGLGBLBBBLBNLLGGNLLNGBBLBGBGBNGBBLBLNLGNLBGG,"((5,), (7,), (7,), (7,), (4, 7), (5,), (4, 7), (5,), (7,), (5,), (7,), (5,), (5,), (4, 7), (7,), (5,), (4, 7), (5,), (4, 7), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (5,), (5,), (4, 7), (7,), (4, 7), (5,), (4, 7), (7,), (5,), (7,), (7,), (7,), (5,), (7,), (7,), (5,), (5,), (4, 7), (4, 7), (7,), (5,), (5,), (7,), (4, 7), (7,), (7,), (5,), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (4, 7), (7,), (7,), (5,), (7,), (5,), (7,), (5,), (4, 7), (7,), (5,), (7,), (4, 7), (4, 7))",BB,259.233,6729.777900000003,6989.010900000003,3750.645471197111,6020.862788823893,2.54613,972.2910774348408,40519.069335159424,9.549630953579099,,,
YOLOv3,GBLBGNNBBLGNNLGNGBNLGGBBBGLBGBNBLGGLBBGGBLNLLGNNBNGBGNLNGLGGLLGNGLLGNGNLNNB,"((4, 7), (7,), (5,), (7,), (4, 7), (7,), (7,), (7,), (7,), (5,), (4, 7), (7,), (7,), (5,), (4, 7), (7,), (4, 7), (7,), (7,), (5,), (4, 7), (4, 7), (7,), (7,), (7,), (4, 7), (5,), (7,), (4, 7), (7,), (7,), (7,), (5,), (4, 7), (4, 7), (5,), (7,), (7,), (4, 7), (4, 7), (7,), (5,), (7,), (5,), (5,), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (5,), (7,), (4, 7), (5,), (4, 7), (4, 7), (5,), (5,), (4, 7), (7,), (4, 7), (5,), (5,), (4, 7), (7,), (4, 7), (7,), (5,), (7,), (7,), (7,))",BB,89.329,6326.1911999999975,6415.520199999997,5544.871043824644,5913.321990059622,0.113079,495.3177854738116,37408.80553628165,0.627008472764647,,,
YOLOv3,NNBNBNBLNNLBLGLGLBNNBLNBLNLBGGBGBGLBNGNBNLGLGBNNGGLNLLGGBBGNLLLLBBGNGBNNLBL,"((7,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (5,), (7,), (5,), (4, 7), (5,), (4, 7), (5,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (5,), (7,), (5,), (7,), (4, 7), (4, 7), (7,), (4, 7), (7,), (4, 7), (5,), (7,), (7,), (4, 7), (7,), (7,), (7,), (5,), (4, 7), (5,), (4, 7), (7,), (7,), (7,), (4, 7), (4, 7), (5,), (7,), (5,), (5,), (4, 7), (4, 7), (7,), (7,), (4, 7), (7,), (5,), (5,), (5,), (5,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (7,), (5,), (7,), (5,))",BB,105.236,4354.2035,4459.4395,5439.397667889323,6151.256866007846,0.207579,572.4204529780009,26783.82417537039,1.1291047285027977,,,
YOLOv3,NLNLGLGBNGGLBLGNBNLLLBBBLBGGBLGGGGNNLGGGLLLGBNNLLBNNGNLLLLLGLLGBGNNBBLBBLLB,"((7,), (5,), (7,), (5,), (4, 7), (5,), (4, 7), (7,), (7,), (4, 7), (4, 7), (5,), (7,), (5,), (4, 7), (7,), (7,), (7,), (5,), (5,), (5,), (7,), (7,), (7,), (5,), (7,), (4, 7), (4, 7), (7,), (5,), (4, 7), (4, 7), (4, 7), (4, 7), (7,), (7,), (5,), (4, 7), (4, 7), (4, 7), (5,), (5,), (5,), (4, 7), (7,), (7,), (7,), (5,), (5,), (7,), (7,), (7,), (4, 7), (7,), (5,), (5,), (5,), (5,), (5,), (4, 7), (5,), (5,), (4, 7), (7,), (4, 7), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (5,), (5,), (7,))",BB,101.645,7393.329599999998,7494.974599999999,5545.762469492442,5910.1003455386,0.111679,563.6990262115592,43695.31982364075,0.6193452068304464,,,
YOLOv3,NNNGGGBBNGLBNBBGGLGNBBLBGBNNGLGNNGLBLLBBBGNGGLNNLBBGBNBLLLBBGGNLBBBLLBGNNNB,"((7,), (7,), (7,), (4, 7), (4, 7), (4, 7), (7,), (7,), (7,), (4, 7), (5,), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (5,), (4, 7), (7,), (7,), (7,), (5,), (7,), (4, 7), (7,), (7,), (7,), (4, 7), (5,), (4, 7), (7,), (7,), (4, 7), (5,), (7,), (5,), (5,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (4, 7), (5,), (7,), (7,), (5,), (7,), (7,), (4, 7), (7,), (7,), (7,), (5,), (5,), (5,), (7,), (7,), (4, 7), (4, 7), (7,), (5,), (7,), (7,), (7,), (5,), (5,), (7,), (4, 7), (7,), (7,), (7,), (7,))",BB,102.924,6681.4585000000025,6784.382500000002,5600.383430652703,5966.11436043312,0.11655,576.413864216499,39862.345505487945,0.6527246888425726,,,
YOLOv3,BNGGGNGBGNBGBBLGBLLNLLNBLLLBGLBNLLNNBBGNNGLNLBBNBNGNGBLGLLGNNBNBGNBLNLGBBNB,"((7,), (7,), (4, 7), (4, 7), (4, 7), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (4, 7), (7,), (7,), (5,), (4, 7), (7,), (5,), (5,), (7,), (5,), (5,), (7,), (7,), (5,), (5,), (5,), (7,), (4, 7), (5,), (7,), (7,), (5,), (5,), (7,), (7,), (7,), (7,), (4, 7), (7,), (7,), (4, 7), (5,), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (5,), (4, 7), (5,), (5,), (4, 7), (7,), (7,), (7,), (7,), (7,), (4, 7), (7,), (7,), (5,), (7,), (5,), (4, 7), (7,), (7,), (7,), (7,))",BB,103.276,6919.864400000002,7023.140400000002,5590.290892549307,5814.36323560119,0.111096,577.3428822189221,40234.605162705506,0.6210589569986578,,,
